ID,Text,Valence,Arousal,Dominance,Category
560,@USER @USER Jammer☹️Hoe lang kan ik het maximaal bewaren in koelkast?,0.179827609,0.297318259,0.074817839,sadness
561,@USER Die op hun beurt ook onterecht waren. Tjahhij schoot telkens letterlijk in zn eigen voet😁en dan beschuldigen als een klein kindgoed bezig👏,0.423074768,0.561151883,0.869095046,anger
562,@USER HAhahahahahahahaha😃marieke vint het leuk,0.794062744,0.805960089,0.63932286,joy
563,@USER jij lekkere ding😎ook al heb ik je nog niet geproefd 😉,0.691949197,0.501756034,0.577109419,love
564,@USER @USER En Lieten had 14doelstellingen en haalde er geen enkele vanmaar daar geen woord over zeker😉clown,0.431370797,0.278343207,0.835209339,joy
565,@USER Jaja ha😃ha😃ha😃 dat is het 👀 👀 👀 verder #kopdicht @LINK,0.585938867,0.807903786,0.864741983,anger
566,@USER @USER Overschat ze ook niet 😂denken dat een mens dat toch moet weten🤔niveaus verschillen. Zie ik je op de volgende trein😍,0.479174893,0.534641613,0.75962192,neutral
567,@USER Ik zie Pechtold in het overzicht🤔Vermoedelijk een foutje in deze drukke verkiezingsdagen?🤔,0.478039559,0.343370468,0.581746589,neutral
568,@USER zacht als lente😉klaar winkelen ..weer Door het bos terug zo..🌞🌞,0.820308602,0.387129953,0.633256269,joy
569,Yep tis weer zo laat😳goedemorgen @USER @USER @USER fijne dag allen ik ga werken👋🏼👋🏼 @LINK,0.425773391,0.200090542,0.24711842,anger
570,@USER Prachtig zeg. Ik zag je over vliegen😆beetje afgunstig....😏,0.581457655,0.391664938,0.414648083,joy
571,@USER @USER Gefeliciteerd beide😊Het is jullie gegund👍🏻 @LINK,0.847214531,0.575142955,0.602330847,neutral
572,@USER @USER @USER @USER Verslaafd zijn ofzow😂en 9/10x tweet k over Bart,0.652195631,0.727959359,0.438398573,neutral
573,@USER Een man van principes is niet meer☹️waren er daar huidig maar meer van!!!,0.27112093,0.531298474,0.201999027,sadness
574,@USER Ook zo een leedvermaak mensen voorschut programma😂lekker hun vuile was buiten hangen voor niks!nada voor heel Nederland,0.56909041,0.614031449,0.64090634,joy
575,@USER waarom blijf je die oude koe boven halen ?? de bevolking heeft daar niets meer aan😏hoe lang is dat geleden?? @LINK,0.293365724,0.961795409,0.554778972,anger
576,@USER @USER Jaja en jij ziet dingen die EvM niet😎zegt Ik vind je tweet #onnodigonaardig + niet terzake da's al Daar kun je wel mee leven toch? #jinek,0.285399296,0.311649622,0.840999724,anger
577,Tjavele hebben het al gezegdwat een fantastische dag😍Feyenoord bedankt! Ik hou van jullie.Jammer dat er veel vlaggen zijn gepikt vd sv.,0.955444977,0.841353248,0.800178923,joy
578,Blij dat het gisteren is gelukt om mijn har weer in model te laten knippen bij de kapper. Blij met korte kapsel😊Wel zo handig !,0.744081485,0.649480417,0.565265131,joy
579,@USER Kutt😔Ben ziek🤒,0.159986277,0.327420645,0.178019178,sadness
580,@USER @USER jazeker😀iedere zeug heeft geurklieren in de voorpoten waardoor haar biggen anders ruiken dan die van zusje,0.60849731,0.269312838,0.58412925,neutral
581,Had👍kaartenik won steeds vanavond🃏Is eigenlijk ook niet leuk🙃voor vriendlief. Vroeger vond ik 't zielig voor m'n moeder liet haar winnen😊,0.697237341,0.452957941,0.49703924,joy
582,@USER Ik zie ze niet😞Jammer zeg😂,0.299944276,0.339553829,0.470777184,sadness
583,Alles over aanschaf zonnepanelen morgen in mn vlog😃@LINK @USER @USER @LINK,0.439474985,0.279383212,0.456403149,neutral
584,Zelfs ik zie nu een kansje voor ons op zondag🙃groet uit Eindhoven #feymci,0.539189373,0.402414406,0.456518794,joy
585,@USER valt nog aardig mee hier die wind😎gewoon een soort heet op het terras😉 @LINK,0.584103578,0.287400544,0.390883652,joy
586,@USER Je spreekt alleen de u (oe) anders uit in t Kroatisch dus t klinkt iets anders🤣alsof een buitenlander scheld 😂,0.680732975,0.46018303,0.810414825,neutral
587,"Je weet dat de engelen met je zijn wanneer je een verkeerde💦 sms krijgt😞wat niet voor jou bedoelt is😒..really kill 🖕""maar je vind me leuk""😂👋",0.165978932,0.502892593,0.077119877,anger
588,💜Kies op gevoel💜  Denk niet na maar kies op gevoel. Welke foto trekt nu jouw aandacht😃Welke boom heeft een... @LINK,0.480930306,0.469099898,0.482218957,neutral
589,@USER #stilzittenisnietmijnforte geldt ook voor mij😊ligt er alleen aan waar de storing is? Thuis of werk🤔,0.35583557,0.300170079,0.309844349,neutral
590,Tyr zijn verschrikkelijke leven in het lab😢Nu met pensioen   @LINK,0.119601589,0.467860032,0.180197657,sadness
591,🎉TOP🎉over 16 uur en 30 minuten kinderen ophalen uit Nijkerk 🤘🏼6 dagen feest in Enschede 🤔 Ook lezen en tafels leren😂Zal ze leren...,0.852074515,0.790019111,0.700970896,joy
592,@USER hoi Jeroen zie nu je tweet pas sorry😊maar desalniettemintegenstaandedat reuze bedankt weer😉👍🏻😂,0.511308831,0.351263194,0.401687984,joy
593,@USER  fijn is dat hè gebeurt niet vaak in deze tijd😊fijne zondag Bep! !,0.795383958,0.516557271,0.520185366,joy
594,Speciaal voor Johan Derksen!Wellicht als alternatieve inspiratie😊Drie kleine kleutertjes - Plezier | Kinderliedjes @LINK,0.700326212,0.393825144,0.704834042,joy
595,@USER @USER @USER Dacht ik wel😘daarom volg ik u ook😉,0.529257484,0.286542538,0.414303198,joy
596,Mark Rutte intiem met Marieke @LINK via @USER😂Hij mag niet van z'n moeder hij moet narcissen plukken 😇,0.461135329,0.572178546,0.734829841,joy
597,@USER 😭🙄🗣️✍️#haninaajari Ja #column v 'Och😳gut!'-gehalte. Weinig #visie of vormgeving. 📺Óók nog #mondeling zwak zelfs #mimiek vlak😐nietszeggend,0.433159806,0.606564359,0.738868925,anger
598,@USER @USER Deze zijn ook nu nog actueel: Recappen of continue dialoog😣volgens een van je collega's. @LINK,0.180199534,0.360725769,0.451260692,anger
599,Deze koelkast laat je na kloppen zien wat er in staat @LINK op het raampje  en je ziet meteen wat er in staat.,0.450402797,0.072211957,0.335769831,neutral
600,@USER Slide maar in mn dm’s😂xxx,0.664222019,0.543244121,0.699454567,joy
601,Een aotovrije zone maken van de Nieuwe Binnenweg!  Hoe mooi😀@LINK,0.659906035,0.560501794,0.620481774,joy
602,Franse opkomst lager dan2012.. Belachelijk.. Alsof niets aan de hand is en het land NIET afstevent naar islamitische ellende en terreur😡Ziek,0.168719692,0.824120579,0.762117789,anger
603,Wie is dat met die vage gewicht vragen🙄 echt tff ze moeten zich lek… — Idd🙄heeft niks beters te doen zeker😑👋🏻 @LINK,0.263954116,0.363987429,0.173600298,anger
604,@USER 😱😍ergens is het best schattig😂wie was die kleine boef?,0.799142272,0.7684042,0.536934014,joy
605,@USER Mwahh enige #politici zeiden 't. #pers herhaalt. Akelig😐ja Ter troost: Onder de #burgers zijn zelfs de #PVV'rs 'n minderheid 😉,0.164858571,0.409150742,0.272442789,anger
606,@USER @USER @USER @USER helppp😲vergeten te kijken 😳,0.326771075,0.763320448,0.196305628,sadness
607,@USER @USER Doe waar je je prettig bij voelt☺️ en ga vooral genieten👍(zelf zou ik er al staan😜maar dat ben ik😉),0.550614426,0.425206025,0.668334868,neutral
608,Fijn dit is inmiddels een normaal gezicht in sportpark De Uiterwaard😕1/2 @LINK,0.199415391,0.316904815,0.411787387,anger
609,@USER Hihihuhu L😂L,0.712459215,0.945943211,0.614890531,joy
610,@USER hou ons op de hoogte☺️zo leuk om ff niet 'het dagelijkse' te zien! Zelfs het temperatuurtje.. Valt vast tegen maar toch 😇,0.666415561,0.543254817,0.486634706,joy
611,Night😴ik sliep niet al hoor🙄,0.423076781,0.067409365,0.33939123,anger
612,Dankjewel @USER @USER en redactie @USER  Ook thx @USER Kom maar op met de 🌞Kan hem gebruiken😁Tot morgen👍💗,0.665724536,0.565276738,0.576416932,joy
613,@USER Das te overzien😉Jij ook een heel fijn paasweekend😊,0.68309538,0.355250117,0.204209766,neutral
614,O😳gauw grafitty door je meiden op laten spuiten 😜 @LINK,0.497745084,0.525733051,0.425881667,joy
615,@USER @USER @USER hahahaha je bent een nog grotere lul dan ik al dacht😂Prettige avond verder,0.398505577,0.768641901,0.848157964,joy
616,@USER Haha wat een kut spel😂blijkbaar doet hij dat al een paar uur lang omg,0.537881305,0.767743682,0.71425655,anger
617,Paulien gaat echt de schok  van haar leven krijgen als dat uit komt van Julia😪Oh zo erkenbaar dat je hoop dat het beter gaat @USER,0.203593767,0.460777575,0.147810501,sadness
618,@USER @USER super leuke vlog🎥ik werd r zen van😊super leuke tipsals of ik daar ben.Wauw wat n prachtige natuur🌴walvisse🐳 wauwleuk stel zijn jullie😘💃🏃👍,0.854641257,0.710701604,0.542815611,joy
619,Boek @USER uit en de vakantie nog lang niet voorbij🤣wat nu....... @LINK,0.50187493,0.542553973,0.399597985,fear
620,@USER Het linkse wegkijk college het OM en politie is een pot nat. Amsterdam hollend naar de afgrond😖Democratie  alleen als ze het uitkomt!,0.207482355,0.601531632,0.710693583,anger
621,Weltrusen😴ik zou nooit meer @USER @USER @USER @USER kwijd willen,0.360303757,0.310537267,0.264396524,love
622,@USER dat denk ik ook wel Astrid😘xxx,0.621941763,0.270312654,0.516083793,neutral
623,@USER @USER ik kom al 2dagen niet op fr12😩elke andere site pakt die wel. Enige idee hoe dit kan en wat ik moet doen?,0.217572191,0.332056773,0.268137877,anger
624,@USER @USER @USER Voor de retailer draait het om geld he😀het allerbelangrijkste op aarde naast macht,0.32548714,0.402001389,0.74167637,anger
625,@USER Niet leuk😣Lachen gaat pijn doen.,0.21063464,0.514646217,0.259250164,fear
626,@USER Ahja🙂ik heb dat fragment niet gezien(gehoord) daarmee dat ik uit de lucht viel😋. Haha ik heb me ingehouden echt🙊,0.525563727,0.639854298,0.323619209,joy
627,@USER @USER O Nee😲Dan hoop ik dat ik  #gratiskaarten gewonnen heb dan kan ik er met mijn #allerliefstenicht  naar toe kan. #wolterkroes1 #uitslag ????,0.345844128,0.697286409,0.208747771,fear
628,@USER @USER Wie weet...we horen het wel😂. Ga me begraven onder mijn deken😁slaapwel!!😴🤗,0.621440076,0.560211107,0.479209562,joy
629,#AnneFaber lieve Anne geen woorden😢wat had ik jou een andere afloop gegunt de hemel heeft er weer engel bij Rust zacht ❤ fam gecondoleerd @LINK,0.068957059,0.419813578,0.064279748,sadness
630,@USER @USER @USER Vorige week ook alles uit bij de Pajero maar niet om te krijgen😠geen lol aan zo,0.215066957,0.561007117,0.496714188,anger
631,@USER John van Katwijk zijn gitaar ook al😉er wordt wat afgestemd vandaag👍,0.570751446,0.234608938,0.602277607,neutral
632,Ik mis je🙁x @LINK,0.149443964,0.331395775,0.157481925,sadness
633,Kijk nou!Wtfdeze jongen heeft al zó veel bereikt!En is vanaf vandaag pas 18😱echt een voorbeeld!DOE WAT JE LEUK VINDT!❤️en u seeje komt er💕 @LINK,0.882233626,0.888801248,0.643337413,love
634,@USER Ik had je tweet verkeerd gelezen😆Ik d8 1100 euro verz. kosten door n foutje😂Haha wtf. Ok😋,0.422789839,0.77617753,0.342977662,fear
635,@USER lieve Youp40 jr vriendinnen vieren op Ibiza je bent weer mee🤣al weer tranen gelachen🤣gr van Thea &amp; Caroline 👍 @LINK,0.772539211,0.677581903,0.695321489,joy
636,@USER Van mij? Nou ben ik tóch nog ergens nuttig voor. Als je het volgend jaar weer schrijft🤣is het blijkbaar mijn taak 😂in dit aardse leven! 😉,0.754809326,0.684372708,0.82078719,joy
637,@USER Zit al weer in een warme trein. Eerste vergadering om 8:00🤔fijne dag,0.563025115,0.260659517,0.463495006,neutral
638,@USER Geeft niets hoor😉ik sta 100% achter u,0.501101495,0.276406718,0.336189689,love
639,Vandaag dag 6!!!! Ik heb mij er even niet mee bemoeid. Maar het gaat nu wel op trieste 'dienst' verlening lijken😬1/2,0.332092912,0.807515915,0.493595885,anger
640,@USER @USER Oja het is niet wederzijds ofzo😂da's dan weer jammer. Ze heeft mij bijvoorbeeld een ring gestuurd van haar oma voor iemand die magie -,0.48558495,0.595365236,0.463421029,neutral
641,Een Heule goedemorgen skatties😜zo leuk om te doen dat gifje😜👌😂#rollenomgedraaaid😜😂😂😂 @LINK,0.782350247,0.777896102,0.694288776,joy
642,@USER altijd nog even ( VIP ) vermelden😄gaap😄,0.447793637,0.303823666,0.609598328,anger
643,@USER Klopt ook😂Pluk ze zelf ook niet. Paddestoelen zijn lekker maar mis ook de kennis mbt plukken😊,0.457187828,0.38845425,0.394056803,neutral
644,@USER Hoort zo blijkbaar 1x/jaar🙄dankjewel😊,0.359240109,0.160407956,0.189076141,neutral
645,@USER Haha! Ingetrapt😂Ben wel echt benieuwd hoor..!!! Hopelijk horen we binnenkort echt een stukje van je nieuwe single😍👏🏻,0.686165183,0.959886595,0.39534231,joy
646,@USER Ze zeggen eerlijkheid duurt het langst😏Bij de vvd is dat zeker zo👍want dan kan je er lang op wachten. Bij @USER dus ook,0.434488297,0.265919758,0.744930606,anger
647,Man mag alles dragen maar zij wilt graag in kerstpak lekker zweten met hijab😂toen ik 20 /25 was zag je dat nooit in Nederland!waarom nu wel! @LINK,0.27632616,0.753684422,0.768930785,anger
648,Keuzestress😀Zoveel leuke #koffiebekers welke zal ik kiezen? #Bamboocup bekers hebben ook een deksel van bamboe! @LINK @LINK,0.527805449,0.584754781,0.464347049,neutral
649,CREATIEVE BASTARDS GEZOCHT 💪💪 Youngworks zoekt verse creatieve afgestudeerden! Een retweet is fijn☺️@LINK,0.389611884,0.518800435,0.526011027,neutral
650,Wow😍Echt mooi ❤ @LINK,0.763482748,0.707923106,0.611706124,love
651,@USER Even nadenken🤔1/80% asielzoekers laatste 3 j tussen 18 en 24 j ; 2/ slechts 1 op 10 aan het werk; 3/ 9 op 10 aan leefloon . Hoera gevonden !,0.294358127,0.755888556,0.86221238,anger
652,Zondag 1🙂sept :😁p naar het grootste wijkfeest #Leiden#schilderworkshop #kids @USER 🌞 @LINK,0.547604765,0.546010667,0.459259791,joy
653,Soortvan door @USER kan k het beter negeren🙄en door hoe t op twitter en rl gaat enzo @LINK,0.268363518,0.198522287,0.310171023,sadness
654,@USER Je verlangt bijna naar een scheids als Nijhuis😜kun je gewoon voetballen zonder irritatie😓,0.26203898,0.438569016,0.418413189,joy
655,@USER dat wordt spierpijn op plaatsen waarvan je niet eens wist dat er spieren zaten😲maar hopelijk ook heel veel plezier zet hem op!,0.467460641,0.517653197,0.473337904,fear
656,@USER Allemaal wijze woorden😊Mooie zondag Esther🍒🌻🍒,0.701012801,0.28125891,0.593953002,joy
657,@USER 😂moet😀zijn.,0.483519233,0.384632767,0.440720908,neutral
658,@USER Weltrusten. Ik ook 😴💤. Morgen weer vroeg op voor sporten💪 op het werk en daarna werk🤔Goede nachtrust👍,0.561759712,0.349258842,0.490530058,neutral
659,@USER Het gaat🙃Twee dagen met de teentjes omhoog rusten op de STRANDMON en de catalogus maar eens bekijken 👍,0.602065736,0.20208025,0.510515227,joy
660,"Kopman of koopman;Dominee of zalver? ""Buma Brrru Ma hij heeft geen humor"" GeefMijMaar de geestige🤣slimme👌aardige😊 @USER #samenvooruit @LINK",0.626700765,0.947381702,0.667181704,joy
661,@USER Ik kruip er in😉slaap ze,0.569033808,0.192697952,0.36233341,neutral
662,@USER Goedemorgen Peter....t komt eraan!! Zet je sleetje maar vast klaar😁fijne dag nog!!!👍❄❄❄,0.854467397,0.713443528,0.641353052,joy
663,Schoonzus heeft m'n boek (#HalloWitteMensen) geleend en gisteren in de trein Z'dam-A'dam laten liggen😢Zeg aub dat ie gevonden is @USER,0.077176405,0.382933923,0.167013746,sadness
664,@USER @USER @USER wat een schandelijke clip😡heeeel goedkoop de vakantiekaart trekken en dan dat iedereen mee moet profiteren. De @USER laat juist enkel bedrijven meeprofiteren terwijl van goed onderwijs iedereen profiteert. Kortom goedkoop ,0.068221892,0.826780918,0.743515105,anger
665,@USER @USER @USER @USER Effect hebt het nog niet😂helaas björn😂 ik ga iniedergeval mezelf al wel alvast uithongeren voor de pizza's😂,0.667652134,0.7035047,0.570460448,joy
666,@USER @USER @USER Lol.. idd een dingetje dat ik me ook al eens afvroeg😁thnx vd research,0.600708412,0.458775246,0.552340307,neutral
667,Dit is ook mijn Club😬op naar volgende week thuis tegen Heracles..,0.58559263,0.287321573,0.28716628,neutral
668,@USER  niet te geloven😃er vallen regendruppels #Ertvelde Het mag vannacht eens flink doorrregenen👍,0.852238394,0.649394563,0.617229546,joy
669,@USER @USER @USER Ik heb het niet verzonnen😂het is gewoon zo,0.728096324,0.760304984,0.779780471,neutral
670,"#dwdd Dat nieuwe nummer van Anouk lijkt wel heel erg op het nummer ""Longer"" uit de tv serie Nashville🤔qua muziek geen NL tekst natuurlijk🤗",0.376372556,0.218247505,0.392629068,neutral
671,@USER Nou ja dat doen er volgens mij zoveel😂maar superleuk natuurlijk. Na de voorstelling in nov komt ie ook ff kletsen met ons😉,0.709828182,0.676616401,0.625506417,joy
672,Omg ik vond deze foto terug 2dagen geleden haha😂kkon me zelfs ni eens meer herinneren dat die getrokken werd haha😂hoe sta ik daar zelfs op?😂 @LINK,0.509214267,0.863631518,0.549474805,joy
673,Blue&amp;Chrome! En hier ook bijna vakantie😎Vanaf volgende week is de salon 2 weken gesloten. Hou hier aub rekening... @LINK,0.561010235,0.394160523,0.504022658,neutral
674,Grrrr het is pet op de A13 ga vandaag niet op tijd komen😤Sta de laatste tijd weer steeds vaker vast op de A13😥 @LINK,0.068563358,0.676395455,0.37137971,anger
675,Iedereen plaatsts tweets met z'n # met van het songfestival😂je snapt er niks van als je het niet kijkt😂,0.583446491,0.6916373,0.648736191,joy
676,@USER Nee hoor hoop blijft er tijd Jules😁Ijsbaan Deventer is te mooi om links te laten liggen.⛸⛸⛸⛸,0.718315852,0.372118598,0.56605156,joy
677,@USER de meeste stemmers uit Hengelo? Dat ligt wel in Overijssel😏en niet in Drente verder heerlijk luisteren👍,0.565880959,0.280924328,0.799825216,joy
678,@USER @USER Dank je wel Anneke😘ik ga genieten!,0.873139291,0.519881107,0.537165583,joy
679,@USER Tjaaa🙄daar wel,0.322921343,0.250921939,0.239585299,anger
680,4-0😳4-0 na 24 min in de #kohlenpottderby ook wel in Duitsland #Revierderby genoemd. Iedereen in extase #BVB op weg naar geschiedenis.#bvbs04 @LINK,0.85034723,0.68258947,0.72080508,fear
681,Nou Ajax maak je borst maar nat😢Waarom geen Kuipers ? @LINK,0.197366587,0.456818979,0.242578609,fear
682,Nog steeds 0-0 bij Cardiff - Preston😴Ik wil Barca zien😤,0.072647686,0.419733485,0.403489042,anger
683,@USER Mwoaan😂ik ben ook nog echt 12 jaar😒☺️&lt;3,0.402271139,0.555888849,0.440610509,joy
684,@USER Valt mee😂jaaa gezellig💋,0.739133473,0.641883541,0.462222518,joy
685,Ma ff😂die meisjes die hun wenkbrauwen moeten doen omdat ze gewoon niet hebben. Wat als je super laat bent? ga je precies zo uit huis?,0.513849373,0.53919201,0.575501049,joy
686,@USER Leuke hond😍nog veel sneeuw🙄,0.614239566,0.445464103,0.455871232,joy
687,De super leuke bikerjackets zijn binnen😍lekker zacht van binnen en stoer van buiten! Maat XS t/m L €9495 #blondbyfashion @LINK,0.593397741,0.51930722,0.431335714,neutral
688,@USER sorry. Vind je gwn leuk😅nee verdien je gwn je maakt fk veel mensen blij,0.557733241,0.569392995,0.384692322,joy
689,En weer rijden de bussen van de NS richting Delft niet op tijd of zijn weer vol😏en aansluiting nu gemist😥,0.232553829,0.443487478,0.213707218,anger
690,Opening zwembad de Steur! Modern duurzaam &amp; lekker warm😅in ons Groene Hart met @USER #Kampen @LINK,0.656650352,0.502670907,0.502600554,neutral
691,Ik ben eruit waarom #rtllatenight o.a. zulke slechte kijkcijfers heeft. Waarom zoveel mensen aan 1 tafel? Ik tel er wel 9🤔ToMuch.,0.375679867,0.357757089,0.678148403,anger
692,@USER ja die doen het goed om te connecten in n internationale setting😊Leiderschapsseminar was gisteren goed hè?😇,0.676879439,0.403699054,0.581161463,joy
693,10 toffe korte kapsels😍weet jij al welke je kiest? @LINK,0.465628558,0.420892912,0.392729848,neutral
694,@USER Leuk!! Nee hoor ik doe mijn bij de gemeente ook via mijn eigen bedrijf😊zetzetpee,0.768106334,0.657956596,0.587203128,joy
695,"“Zeker het valt hier nu mee zeker als je ons vergelijkt met plekken in China en India..."" Oh dan is het goed😱@LINK",0.241027976,0.619767928,0.218689448,fear
696,Leuk zoveel parkeerplaatsen maar volgens mij is #grolschveste nog nooit uitverkocht geweest😅muurvast op ... @LINK,0.382224729,0.553665636,0.75119038,joy
697,@USER @USER Als het ‘niet’ gaan stemmen zou liggen aan de ‘manier’ waarop wij stemmen😉zou het een poging waard zijn,0.465699173,0.165716404,0.735659606,neutral
698,@USER @USER dweilen met ei😉volgens mij komt die 1 gram voor jou te laat😬😂#humoromdathetmag#,0.370705795,0.766833354,0.686611971,joy
699,@USER Met een weeshuis op visite had je nog genoeg gehad voor morgen😁ziet er wel lekker uit,0.708421938,0.369320269,0.783506947,joy
700,Iedere man heeft respect voor 'n vrouw😧en wordt misselijk van 'n pot😏 Ik begrijp niet dat 'n man zich vrouwelijker gedraagt als een vrouw. @LINK,0.392468215,0.368358058,0.566107264,anger
701,@USER Ik had n Sansa fanart voor je gemaakt. Sansa in modern clothes. Het is niet perfect😬omdat t in n korte tijd was but I hope u like it. @LINK,0.32374708,0.310113114,0.061021305,joy
702,@USER in 1ding geef ik je gelijk😬vrijheid van meningsuiting is een groot goed!,0.38170955,0.517349863,0.716766707,neutral
703,Toen mijn vriendin dit leit zien ging ik echt stuk😂zeker de moeite waard om te delen! @LINK,0.840796506,0.778285107,0.595327752,joy
704,@USER Vermoedde jou als mijn ex meisje gezien je naam en je profielfoto😔vandaar,0.333643397,0.217081753,0.302889101,sadness
705,@USER @USER @USER @USER @USER @USER @USER @USER terugschieten Ymini😉sterkte meis!!,0.421148196,0.572120298,0.386735136,neutral
706,@USER manifest laat alleen zien wat er mis is😉niet waar het geld vandaan moet komen,0.335096873,0.225614593,0.716559646,anger
707,@USER W😍w..mooi..helemaal self-made??,0.692494529,0.772154962,0.386779277,joy
708,Oke dan zet ik zelf wel n lp op uit 1974☹️2e week achter elkaar dat t niet wil lukken met de @USER laat me raden #mooiweer #vondelpraque,0.207979521,0.34960484,0.215713733,anger
709,@USER In de ochtend🤔nee dank je wel,0.21251402,0.178420908,0.199897452,anger
710,@USER Aaahhhww geweldig voor je 📸💐 Een mooi afscheidsfeestje🎉 waar je fijn op terug kan kijken😍Mooie herinneringen🍀 1/2,0.956028129,0.837986848,0.587134656,joy
711,@USER wel faya lobi rottie hoor maar ze maakte het zelf en het smaakte goed😘fijne dag vandaag💋,0.816566015,0.397746983,0.691907642,joy
712,@USER Niet vergeten😉nog even geaarzeld maar lijstje niet exhaustief gezien contrainte van 140 tekens,0.498195144,0.065409198,0.727903586,neutral
713,@USER @USER @USER @USER Gordon als Judas .... Lee Towers als Pilatus🤔ik ga ff verder denken,0.318914947,0.239193335,0.242186217,anger
714,@USER @USER Oke we gaan geen south park nadoen xD vriend maat partner xd t is maar n afronder van n zin🤣hihi,0.458912938,0.7246178,0.632227342,joy
715,Kijk ze liggen de diva's😍mn plekje ingepikt. @LINK,0.842425492,0.611083863,0.581321475,love
716,That said het is twee jaar geleden dat Hasselhoff zijn beste nummer aller tijden uitbracht😍@LINK,0.743891067,0.635864855,0.602704,joy
717,@USER @USER @USER @USER @USER Ik geef mij graag op als reserve piet!SYLVANA😉mag ik ook een x een pruik opdoen👱👱,0.456054104,0.737615507,0.596785618,neutral
718,Terug naar Nederland voor de begrafenis van mijn lieve oma Truus😔Nu in Dubai straks nog 7 uur naar Amsterdam,0.118665038,0.240261262,0.124219765,sadness
719,@USER Lache😃betere reclame voor een boek kun je niet krijgen!,0.645092576,0.443594786,0.507256918,joy
720,"Dan denk je:""dan maar ff telefoon koekeloeren om de tijd te doden"" maar iPhones kunnen blijkbaar niet tegen vrieskou.Valt dus uit😕Weg 🎼 ook",0.314028194,0.256445433,0.309340838,anger
721,De eerste 2 hoofdstukken van het manuscript doorge😁n; heerlijk toch om lezen en schrijven 'werk' te mogen noemen?,0.858850197,0.414230631,0.648595654,joy
722,@USER Welnee 2 jaar met 25 jaar levenservaring😉Maar gefeliciteerd👍🍻,0.688296886,0.509857038,0.621866117,neutral
723,@USER nou😀plan n afspraak in! you need it zoveel spanning ik herken t good luck👊🏼,0.494896315,0.608661489,0.950622094,neutral
724,@LINK !!het ontbreekt aan vrijwilligers. Waarom werkt de brandweer eigenlijk met vrijwilligers???,0.453589552,0.800779502,0.442395704,fear
725,@USER Heel goed Karen😀Eet smakelijk en nog een fijne vakantie! ^Bert,0.777402861,0.512099198,0.597850299,neutral
726,@USER @USER Nee ik kan ni😪ik ben dan aan zee,0.168059128,0.505628025,0.075680601,sadness
727,@USER Gewassen en gestreken zijn en terug honger hebben🙄zo geraak ik mijn bed ni in zelle😬,0.378347026,0.298200805,0.415621398,anger
728,Straks even lekker spuiten in me mond mmmm I' loving it😋misschien plaats ik wel een filmpje,0.70990998,0.70562413,0.739142245,joy
729,...maar eerst krijgen wij een week een Spaanse in huis; uit hetzelfde gastgezin waar mijn oudste heengaat😊Si si😬por favor😂😂,0.852071632,0.678313385,0.560058001,joy
730,Duurloop 40 km langs #wilhelminakanaal Best zwaar na interval van gisteren Geen piijntjes😀op naar#zestigvantexel 👣 @LINK,0.678652081,0.616115811,0.85595123,joy
731,@USER @USER @USER @USER de Hond zat er wel vaker naast😕het moet 93 procent zijn.,0.35876156,0.078110948,0.284968077,anger
732,Ben zo erg benieuwd😍Stiekem hoop ik op oma miep😍😱 @LINK,0.686542827,0.688588899,0.40895024,joy
733,@USER @USER veel plezier😘xxx,0.64234269,0.468405766,0.495730208,joy
734,Lekker begin v/h weekend..#not Ketting van m'n vouwfiets en dus de trein gemist😡30 minuten blauwgebekt op het station #GroningenEuropapark &gt;,0.150646962,0.79276425,0.672383982,anger
735,@USER Goedemorgen ws heb ik t helemaal niet gemeld geen zorgen😅maar dankjewel! Fijne dag gewenst!!!,0.390011248,0.572030276,0.302871772,joy
736,Goedemorgen😊🌸 - Hebben jullie thuis een abonnement op… — Goedemiddag eigenlijk al haha☺️Uh ja mijn moeder op iet… @LINK,0.519858976,0.329985468,0.33949235,neutral
737,Wij zijn er klaar voor😎Ook morgen van 13.00 tot 17.00 uur! @LINK,0.461195545,0.413833495,0.462646811,joy
738,Mooi beeld is meer groen en fotosynthese niet efficiënter dan zonnepanelen misschien meer subsidie😉duurzaam zijn is best ingewikkeld. @LINK,0.436062645,0.210940938,0.620244258,anger
739,@USER @USER Hahaha🤣Hij had het waarschijnlijk te druk met het vrouwelijk schoon wat er rond liep😇🤣,0.536284411,0.763634794,0.789886536,joy
740,@USER ja doe dit please😂ik ben benieuwd naar de uitkomst,0.59170424,0.61745172,0.555027364,joy
741,Afgelopen zondag wou @USER eindelijk weer eens met me op de foto😅jam_air @LINK,0.697113503,0.494925623,0.40962783,joy
742,@USER @USER Nog erger: 9984% heeft een uitkering😨op basis van deze cijfers😧,0.185205066,0.574414024,0.265861243,sadness
743,@USER @USER Dom!Dom!Dom!Dom!Suzanne🤣dochter van een babyboomer?No history?mee gekregen van huis uit😢😢😢Silly!!,0.325941123,0.875478045,0.610446571,anger
744,Leuke kieswijzer op een alternatieve manier😉brainwash Facebook @LINK,0.635096706,0.213197868,0.445404941,joy
745,@USER Nee😊geen spam van jullieik zei tegen KPN dat hun nieuwe spamfilter mss te goed werktewant ik kreeg jullie mailtje ook niet😉,0.453292064,0.222387659,0.360328789,neutral
